Col,Row,Blk,Plot,Name,Stems,IBAP13,IBA13,DBH13eq,MAIBA13,BAtot13,DBH 13,DBH 13a,DBH 13b,DBH 13c,DBH 13d,DBH 13e,Canker,Ht12 (ft),Ht12a (ft),Ht12b (ft),Ht12c (ft),Ht12d (ft),IBAP12,IBA12,DBH12eq,MAIBA12,BAtot12,DBH 12,DBH 12a,DBH 12b,DBH 12c,DBH 12d,DBH 12e,Canker,IBAP11,IBA11,DBH11eq,MAIBA11,BAtot11,DBH 11,DBH11a,DBH 11b,DBH 11c,DBH 11d,DBH 11e,IBAP10,IBA10,DBH10eq,MAIBA10,BAtot10,DBH 10,DBH 10a,DBH 10b,DBH 10c,DBH 10d,DBH 10e,BLD or Rust 10,Canker 10,IBAP09,IBA09,DBH09eq,MAIBA09,BAtot09,DBH 09,DBH 09a,DBH 09b,DBH 09c,DBH 09d,DBH 09e,IBAP08,IBA08,DBH08eq,MAIBA08,BAtot08,DBH 08,DBH 08a,DBH 08b,DBH 08c,DBH 08d,DBH 08e,Ht 08,DBH07eq,MAIBA07,BAtot07,DBH 07,DBH 07a,DBH 07b,DBH 07c,DBH 07d,DBH 07e,"Leaf
Spot08 4yr","Leaf
Rust08 4yr",Canker08 4yr
9,18,6,45,83XAA04,4,0%,0,5.1,0.016,0.143,3.7,2.4,1.9,1.8,,,0,31.1,30,22,18.7,,33%,0.036,5.1,0.018,0.143,3.7,2.4,1.9,1.8,,,0,5%,0.005,4.4,0.015,0.108,3.3,2.2,2,,,,36%,0.027,4.3,0.017,0.102,3,1.9,1.8,1.7,,,2,0,87%,0.035,3.7,0.015,0.075,2.4,1.6,1.7,1.6,,,69%,0.016,2.7,0.01,0.04,1.8,1.3,1.2,1,,,18.1,2.1,0.008,0.024,1.3,1,0.9,0.7,0.6,,0,1,0
9,19,6,45,83XAA04,2,19%,0.053,7.8,0.037,0.333,7.3,2.8,,,,,0,36.1,22.2,,,,22%,0.05,7.2,0.035,0.28,6.6,2.8,,,,,0,23%,0.043,6.5,0.033,0.23,6,2.5,,,,,55%,0.067,5.9,0.031,0.187,5.3,2.5,,,,,2,0,40%,0.035,4.7,0.024,0.121,4.1,2.3,,,,,82%,0.039,4,0.021,0.086,3.3,2.2,,,,,21.5,2.9,0.016,0.047,2.4,1.7,,,,,0,1,0
9,20,6,45,83XAA04,5,15%,0.079,10.6,0.067,0.607,6.3,5.9,4.2,3.1,3.1,,0,36.2,32.3,30.9,26.7,22.5,72%,0.222,9.8,0.066,0.528,5.9,5.6,3.8,3,2.7,,0,7%,0.02,7.5,0.044,0.307,4.9,3.6,3.2,2.4,1.8,,67%,0.115,7.2,0.048,0.286,4.4,4,2.9,2.4,1.8,,2,0,67%,0.069,5.6,0.034,0.171,3.4,3,2.2,2,1.4,,72%,0.043,4.3,0.026,0.103,2.8,2.2,1.6,1.6,1,,20.8,3.3,0.02,0.06,1.9,1.7,1.4,1.4,0.7,,0,1,0
10,1,2,50,84XAA04,2,25%,0.094,9.3,0.053,0.473,9,2.4,,,,,0,38.5,,,,,,,8.3,0.047,0.38,8.1,2,,,,,0,,,0,NA,NA,,,,,,,108%,0.114,6.3,0.036,0.219,6.2,1.3,,,,,2,0,80%,0.047,4.4,0.021,0.105,4.3,0.9,,,,,130%,0.033,3.3,0.015,0.059,3.2,0.7,,,,,22.5,2.2,0.008,0.025,2.1,0.5,,,,,0,1,0
10,2,2,50,84XAA04,0,,,0,NA,NA,,,,,,,0,12.9,,,,,,,1.2,0.001,0.008,1.2,,,,,,0,,,0,NA,NA,,,,,,,27%,0.001,0.9,0.001,0.004,0.9,,,,,,2,0,-36%,-0.002,0.8,0.001,0.003,0.8,,,,,,56%,0.002,1,0.001,0.005,1,,,,,,10.7,0.8,0.001,0.003,0.8,,,,,,1,1,0
10,3,2,50,84XAA04,1,8%,0.012,5.4,0.018,0.159,5.4,,,,,,0,39.7,,,,,,,5.2,0.018,0.147,5.2,,,,,,0,,,0,NA,NA,,,,,,,54%,0.025,3.6,0.012,0.071,3.6,,,,,,2,0,35%,0.012,2.9,0.009,0.046,2.9,,,,,,18%,0.005,2.5,0.009,0.034,2.5,,,,,,20.2,2.3,0.01,0.029,2.3,,,,,,0,1,0
10,4,2,50,84XAA04,3,23%,0.082,9,0.049,0.438,6.9,5.4,1.9,,,,0,40,39,,,,,,8.1,0.045,0.357,6.3,4.7,1.9,,,,0,,,0,NA,NA,,,,,,,68%,0.083,6.1,0.034,0.205,4.7,3.6,1.6,,,,2,0,62%,0.047,4.7,0.024,0.122,3.5,2.8,1.5,,,,151%,0.045,3.7,0.019,0.075,2.7,2.3,1.1,,,,21.2,2.3,0.01,0.03,1.7,1.5,0.6,,,,0,1,0
10,5,2,49,17XGA04,3,3%,0.004,4.8,0.014,0.124,3.7,2.4,1.8,,,,0,36.5,31.9,,,,,,4.7,0.015,0.12,3.6,2.4,1.8,,,,0,,,0,NA,NA,,,,,,,29%,0.017,3.6,0.012,0.073,2.6,2,1.6,,,,2,0,33%,0.014,3.2,0.011,0.056,2.2,1.7,1.6,,,,87%,0.02,2.8,0.011,0.042,1.8,1.5,1.5,,,,18.3,2,0.008,0.023,1.3,1.2,1,,,,1,1,0
10,6,2,49,17XGA04,1,0%,0,3.7,0.008,0.075,3.7,,,,,,0,36.5,,,,,,,3.7,0.009,0.075,3.7,,,,,,0,,,0,NA,NA,,,,,,,36%,0.014,3.1,0.009,0.054,2.7,1.4,0.8,,,,2,0,64%,0.015,2.7,0.008,0.04,2.3,1.4,,,,,83%,0.011,2.1,0.006,0.024,1.9,0.9,,,,,19.4,1.6,0.004,0.013,1.2,0.7,0.7,,,,1,1,0
10,7,2,49,17XGA04,2,4%,0.005,4.6,0.013,0.115,4.4,1.3,,,,,0,43.2,,,,,,,4.5,0.014,0.11,4.3,1.3,,,,,0,,,0,NA,NA,,,,,,,47%,0.023,3.6,0.012,0.07,3.3,1.4,,,,,2,0,37%,0.013,3,0.01,0.048,2.6,1.4,,,,,137%,0.02,2.5,0.009,0.035,2.1,1.4,,,,,20.2,1.6,0.005,0.015,1.3,1,,,,,1,1,0
10,8,2,49,17XGA04,2,0%,0,3,0.006,0.05,2.7,1.4,,,,,0,33.3,,,,,,,3,0.006,0.05,2.7,1.4,,,,,0,,,0,NA,NA,,,,,,,14%,0.005,2.7,0.007,0.04,2.3,1.4,,,,,2,0,36%,0.009,2.5,0.007,0.035,2.1,1.4,,,,,101%,0.013,2.2,0.006,0.026,1.8,1.2,,,,,14.5,1.5,0.004,0.013,1.3,0.8,,,,,1,1,0
10,9,3,48,2XT4E04,2,0%,0,3.6,0.008,0.071,2.7,2.4,,,,,0,33.7,31.4,,,,,,3.6,0.009,0.071,2.7,2.4,,,,,0,,,0,NA,NA,,,,,,,41%,0.011,2.6,0.006,0.037,1.9,1.8,,,,,2,0,67%,0.011,2.2,0.005,0.026,1.7,1.4,,,,,292%,0.012,1.7,0.004,0.016,1.3,1.1,,,,,15.4,0.9,0.001,0.004,0.7,0.5,,,,,1,0,0
10,10,3,48,2XT4E04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,,,
10,11,3,48,2XT4E04,2,4%,0.003,4,0.01,0.089,3.1,2.6,,,,,0,35.6,35.6,,,,,,4,0.011,0.086,3,2.6,,,,,0,,,0,NA,NA,,,,,,,59%,0.018,3,0.008,0.049,2.2,1.9,0.7,,,,2,0,93%,0.015,2.4,0.006,0.031,1.6,1.6,0.7,,,,494%,0.013,1.7,0.004,0.016,1.1,1.1,0.7,,,,14.9,0.7,0.001,0.003,0.5,0.4,0.2,0.2,,,1,0,0
10,12,3,48,2XT4E04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,,,
10,13,3,47,85XAA04,1,0%,0,2,0.002,0.022,2,,,,,,0,23.1,,,,,,,2,0.003,0.022,2,,,,,,0,,,0,NA,NA,,,,,,,65%,0.007,1.8,0.003,0.018,1.8,,,,,,2,0,96%,0.005,1.4,0.002,0.011,1.4,,,,,,178%,0.003,1,0.001,0.005,1,,,,,,13.1,0.6,0.001,0.002,0.6,,,,,,1,1,0
10,14,3,47,85XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,1,1,0
10,15,3,47,85XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,0%,0,0.7,0.001,0.003,0.7,,,,,,1125%,0.002,0.7,0.001,0.003,0.7,,,,,,9.7,0.2,0,0,0.2,,,,,,1,1,0
10,16,3,47,85XAA04,0,,,0,NA,NA,,,,,,,0,17.6,,,,,,,1.3,0.001,0.009,1.3,,,,,,0,,,0,NA,NA,,,,,,,69%,0.004,1.3,0.002,0.009,1.3,,,,,,3,0,0%,0,1,0.001,0.005,1,,,,,,104%,0.003,1,0.001,0.005,1,,,,,,12.9,0.7,0.001,0.003,0.7,,,,,,2,1,0
10,17,6,46,80XAA04,1,31%,0.081,7.9,0.038,0.34,7.9,,,,,,0,39.7,,,,,20%,0.043,6.9,0.032,0.26,6.9,,,,,,0,12%,0.024,6.3,0.031,0.216,6.3,,,,,,96%,0.094,5.9,0.032,0.193,5.8,1.3,,,,,2,0,49%,0.032,4.2,0.02,0.098,4.1,1.1,,,,,109%,0.034,3.5,0.016,0.066,3.3,1.1,,,,,23.5,2.4,0.011,0.032,2.3,0.7,,,,,0,1,0
10,18,6,46,80XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,0%,0,0.9,0.001,0.004,0.9,,,,,,65%,0.002,0.9,0.001,0.004,0.9,,,,,,10.7,0.7,0.001,0.003,0.7,,,,,,1,0,0
10,19,6,46,80XAA04,1,0%,0,5.8,0.02,0.183,5.8,,,,,,0,31.9,,,,,66%,0.073,5.8,0.023,0.183,5.8,,,,,,0,40%,0.032,4.5,0.016,0.11,4.5,,,,,,72%,0.033,3.8,0.013,0.079,3.8,,,,,,2,0,46%,0.014,2.9,0.009,0.046,2.9,,,,,,64%,0.012,2.4,0.008,0.031,2.4,,,,,,17.5,1.9,0.006,0.019,1.2,0.7,0.7,0.7,0.6,0.5,1,1,0
10,20,6,46,80XAA04,2,13%,0.009,3.8,0.009,0.081,3,2.4,,,,,0,26.7,25.6,,,,35%,0.018,3.6,0.009,0.071,2.7,2.4,,,,,0,49%,0.017,3.1,0.008,0.053,2.2,2.2,,,,,35%,0.009,2.5,0.006,0.035,1.8,1.8,,,,,2,0,66%,0.01,2.2,0.005,0.026,1.6,1.5,,,,,123%,0.009,1.7,0.004,0.016,1.3,1.1,,,,,14.7,1.1,0.002,0.007,0.9,0.7,,,,,0,1,0
11,1,1,51,NM6,2,0%,0,5.4,0.018,0.162,4,3.7,,,,,2,27.3,23.6,,,,23%,0.03,5.4,0.02,0.162,4,3.7,,,,,0,47%,0.042,4.9,0.019,0.132,3.9,3,,,,,31%,0.021,4.1,0.015,0.09,3.2,2.5,,,,,2,1,74%,0.029,3.6,0.014,0.069,3,1.9,,,,,233%,0.028,2.7,0.01,0.04,2.3,1.4,,,,,20.5,1.5,0.004,0.012,1.3,0.7,,,,,0,0,0
11,2,1,51,NM6,1,14%,0.041,7.8,0.037,0.332,7.8,,,,,,2,33.8,,,,,39%,0.081,7.3,0.036,0.291,7.3,,,,,,2,32%,0.051,6.2,0.03,0.21,6.2,,,,,,58%,0.058,5.4,0.027,0.159,5.4,,,,,,2,0,60%,0.038,4.3,0.02,0.101,4.3,,,,,,119%,0.034,3.4,0.016,0.063,3.4,,,,,,25,2.3,0.01,0.029,2.3,,,,,,0,0,0
11,3,1,51,NM6,1,0%,0,7.4,0.033,0.299,7.4,,,,,,2,34.7,,,,,57%,0.109,7.4,0.037,0.299,7.4,,,,,,2,7%,0.013,5.9,0.027,0.19,5.9,,,,,,54%,0.062,5.7,0.03,0.177,5.7,,,,,,2,0,213%,0.079,4.6,0.023,0.115,4.6,,,,,,8%,0.003,2.6,0.009,0.037,2.6,,,,,,25.1,2.5,0.011,0.034,2.5,,,,,,0,0,0
11,4,1,51,NM6,1,17%,0.022,5.3,0.017,0.153,5.3,,,,,,2,34.9,,,,,19%,0.021,4.9,0.016,0.131,4.9,,,,,,2,20%,0.019,4.5,0.016,0.11,4.5,,,,,,64%,0.036,4.1,0.015,0.092,4.1,,,,,,2,0,51%,0.019,3.2,0.011,0.056,3.2,,,,,,164%,0.023,2.6,0.009,0.037,2.6,,,,,,23.3,1.6,0.005,0.014,1.6,,,,,,0,0,0
11,5,2,52,NM6,1,21%,0.041,6.5,0.026,0.23,6.5,,,,,,2,33.4,,,,,34%,0.048,5.9,0.024,0.19,5.9,,,,,,2,4%,0.006,5.1,0.02,0.142,5.1,,,,,,42%,0.04,5,0.023,0.136,5,,,,,,2,0,96%,0.047,4.2,0.019,0.096,4.2,,,,,,125%,0.027,3,0.012,0.049,3,,,,,,24,2,0.007,0.022,2,,,,,,0,0,1
11,6,2,52,NM6,1,23%,0.038,6.1,0.023,0.203,6.1,,,,,,2,36.4,,,,,8%,0.012,5.5,0.021,0.165,5.5,,,,,,0,4%,0.006,5.3,0.022,0.153,5.3,,,,,,78%,0.065,5.2,0.025,0.147,5.2,,,,,,2,2,69%,0.034,3.9,0.017,0.083,3.9,,,,,,125%,0.027,3,0.012,0.049,3,,,,,,25.7,2,0.007,0.022,2,,,,,,0,0,0
11,7,2,52,NM6,1,29%,0.055,6.7,0.027,0.245,6.7,,,,,,2,32.8,,,,,7%,0.013,5.9,0.024,0.19,5.9,,,,,,2,20%,0.03,5.7,0.025,0.177,5.7,,,,,,46%,0.047,5.2,0.025,0.147,5.2,,,,,,2,2,60%,0.038,4.3,0.02,0.101,4.3,,,,,,139%,0.037,3.4,0.016,0.063,3.4,,,,,,27.6,2.2,0.009,0.026,2.2,,,,,,0,0,0
11,8,2,52,NM6,2,7%,0.029,9.2,0.051,0.462,7.3,5.6,,,,,2,36,35.5,,,,21%,0.075,8.9,0.054,0.433,7.3,5.1,,,,,0,30%,0.083,8.1,0.051,0.358,6.8,4.4,,,,,39%,0.077,7.1,0.046,0.275,6,3.8,,,,,2,0,57%,0.072,6,0.04,0.198,5.1,3.2,,,,,99%,0.063,4.8,0.031,0.126,4.1,2.5,,,,,27,3.4,0.021,0.063,3,1.6,,,,,0,0,0
11,9,3,53,NM6,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,0,0,0
11,10,3,53,NM6,2,22%,0.057,7.6,0.035,0.319,5.7,5.1,,,,,2,38.4,36.4,,,,28%,0.058,6.9,0.033,0.262,5,4.8,,,,,2,44%,0.063,6.1,0.029,0.204,4.4,4.3,,,,,35%,0.037,5.1,0.024,0.141,3.6,3.6,,,,,2,2,73%,0.044,4.4,0.021,0.105,3.1,3.1,,,,,163%,0.038,3.3,0.015,0.06,2.5,2.2,,,,,24,2.1,0.008,0.023,1.5,1.4,,,,,0,0,0
11,11,3,53,NM6,1,32%,0.079,7.7,0.036,0.323,7.7,,,,,,2,38.9,,,,,13%,0.028,6.7,0.031,0.245,6.7,,,,,,2,31%,0.051,6.3,0.031,0.216,6.3,,,,,,43%,0.05,5.5,0.027,0.165,5.5,,,,,,2,0,83%,0.052,4.6,0.023,0.115,4.6,,,,,,119%,0.034,3.4,0.016,0.063,3.4,,,,,,25.1,2.3,0.01,0.029,2.3,,,,,,0,0,0
11,12,3,53,NM6,1,13%,0.044,8.3,0.042,0.376,8.3,,,,,,0,42.4,,,,,5%,0.017,7.8,0.041,0.332,7.8,,,,,,0,84%,0.144,7.6,0.045,0.315,7.6,,,,,,48%,0.056,5.6,0.029,0.171,5.6,,,,,,2,2,73%,0.049,4.6,0.023,0.115,4.6,,,,,,113%,0.035,3.5,0.017,0.067,3.5,,,,,,24.1,2.4,0.01,0.031,2.4,,,,,,0,0,0
11,13,4,54,NM6,1,0%,0,4.4,0.012,0.106,4.4,,,,,,2,37.3,,,,,0%,0,4.4,0.013,0.106,4.4,,,,,,0,130%,0.06,4.4,0.015,0.106,4.4,,,,,,74%,0.019,2.9,0.008,0.046,2.9,,,,,,2,0,115%,0.014,2.2,0.005,0.026,2.2,,,,,,325%,0.009,1.5,0.003,0.012,1.5,,,,,,16.2,0.7,0.001,0.003,0.7,0.2,,,,,0,0,0
11,14,4,54,NM6,1,12%,0.008,3.6,0.008,0.071,3.6,,,,,,0,30.9,,,,,6%,0.004,3.4,0.008,0.063,3.4,,,,,,0,125%,0.033,3.3,0.008,0.059,3.3,,,,,,115%,0.014,2.2,0.004,0.026,2.2,,,,,,2,0,252%,0.009,1.5,0.002,0.012,1.5,,,,,,357%,0.003,0.8,0.001,0.003,0.8,,,,,,13.1,0.4,0,0.001,0.3,0.2,0.1,,,,0,0,0
11,15,4,54,NM6,1,4%,0.006,5.5,0.018,0.165,5.5,,,,,,2,35.3,,,,,12%,0.017,5.4,0.02,0.159,5.4,,,,,,0,112%,0.075,5.1,0.02,0.142,5.1,,,,,,46%,0.021,3.5,0.011,0.067,3.5,,,,,,2,0,91%,0.022,2.9,0.009,0.046,2.9,,,,,,213%,0.016,2.1,0.006,0.024,2.1,,,,,,19.5,1.2,0.003,0.008,1,0.5,0.4,,,,0,0,0
11,16,4,54,NM6,1,14%,0.026,6.2,0.023,0.21,6.2,,,,,,2,37.4,,,,,7%,0.012,5.8,0.023,0.183,5.8,,,,,,2,78%,0.075,5.6,0.024,0.171,5.6,,,,,,51%,0.033,4.2,0.016,0.096,4.2,,,,,,2,2,103%,0.032,3.4,0.013,0.064,3.2,1.2,,,,,241%,0.022,2.4,0.008,0.031,2.4,,,,,,21.4,1.3,0.003,0.009,1.3,,,,,,0,0,0
11,17,5,55,NM6,1,12%,0.031,7.3,0.032,0.291,7.3,,,,,,2,39.2,,,,,6%,0.015,6.9,0.032,0.26,6.9,,,,,,0,43%,0.074,6.7,0.035,0.245,6.7,,,,,,48%,0.056,5.6,0.029,0.171,5.6,,,,,,2,0,73%,0.049,4.6,0.023,0.115,4.6,,,,,,113%,0.035,3.5,0.017,0.067,3.5,,,,,,23.6,2.4,0.01,0.031,2.4,,,,,,0,0,0
11,18,5,55,NM6,1,0%,0,6.4,0.025,0.223,6.4,,,,,,2,39.1,,,,,14%,0.027,6.4,0.028,0.223,6.4,,,,,,0,50%,0.065,6,0.028,0.196,6,,,,,,43%,0.039,4.9,0.022,0.131,4.9,,,,,,2,0,64%,0.036,4.1,0.018,0.092,4.1,,,,,,355%,0.044,3.2,0.014,0.056,3.2,,,,,,22.5,1.5,0.004,0.012,1.5,,,,,,0,0,1
11,19,5,55,NM6,1,14%,0.026,6.2,0.023,0.21,6.2,,,,,,2,42,,,,,0%,0,5.8,0.023,0.183,5.8,,,,,,0,35%,0.047,5.8,0.026,0.183,5.8,,,,,,104%,0.07,5,0.023,0.136,5,,,,,,2,0,68%,0.027,3.5,0.013,0.067,3.5,,,,,,272%,0.029,2.7,0.01,0.04,2.7,,,,,,21.2,1.4,0.004,0.011,1.4,,,,,,0,0,1
11,20,5,55,NM6,1,24%,0.037,5.9,0.021,0.19,5.9,,,,,,2,38.6,,,,,0%,0,5.3,0.019,0.153,5.3,,,,,,0,117%,0.083,5.3,0.022,0.153,5.3,,,,,,92%,0.034,3.6,0.012,0.071,3.6,,,,,,2,0,87%,0.017,2.6,0.007,0.037,2.6,,,,,,261%,0.014,1.9,0.005,0.02,1.9,,,,,,18.3,1,0.002,0.005,1,,,,,,0,0,0
12,17,6,56,NM6,1,21%,0.041,6.6,0.026,0.238,6.6,,,,,,2,40,,,,,221%,0.135,6,0.025,0.196,6,,,,,,0,-22%,-0.017,3.4,0.009,0.061,3.4,,,,,,100%,0.039,3.8,0.013,0.079,3.6,1.2,,,,,2,0,208%,0.027,2.7,0.008,0.039,2.4,1.2,,,,,160%,0.008,1.5,0.003,0.013,1.5,0.3,,,,,16.9,0.9,0.002,0.005,0.7,0.5,0.4,,,,0,0,0
12,18,6,56,NM6,4,8%,0.027,8.3,0.042,0.377,7.5,2.7,1.9,1.4,,,2,32.8,16.9,,,,57%,0.127,8,0.044,0.35,7.2,2.6,1.9,1.4,,,2,67%,0.089,6.4,0.032,0.223,5.7,2,1.7,1.2,,,66%,0.053,5,0.022,0.134,4.3,1.6,1.5,1.1,,,2,1,50%,0.027,3.8,0.016,0.081,3.2,1.8,0.8,0.8,,,182%,0.035,3.1,0.013,0.054,2.3,1.8,0.8,0.8,,,20.5,1.9,0.006,0.019,1.5,0.8,0.5,0.5,0.3,,0,0,1
12,19,6,56,NM6,1,30%,0.084,8.2,0.041,0.367,8.2,,,,,,2,34.5,,,,,15%,0.038,7.2,0.035,0.283,7.2,,,,,,2,60%,0.092,6.7,0.035,0.245,6.7,,,,,,52%,0.052,5.3,0.026,0.153,5.3,,,,,,2,1,60%,0.038,4.3,0.02,0.101,4.3,,,,,,119%,0.034,3.4,0.016,0.063,3.4,,,,,,23.2,2.3,0.01,0.029,2.3,,,,,,0,0,0
12,20,6,56,NM6,2,3%,0.006,6.4,0.024,0.22,5.3,3.5,,,,,2,34.2,27.2,,,,40%,0.061,6.3,0.027,0.214,5.2,3.5,,,,,2,42%,0.046,5.3,0.022,0.153,4.5,2.8,,,,,75%,0.046,4.4,0.018,0.108,3.8,2.3,,,,,2,0,52%,0.021,3.4,0.012,0.062,3.1,1.3,,,,,220%,0.028,2.7,0.01,0.041,2.4,1.3,,,,,21.8,1.5,0.004,0.013,1.3,0.8,,,,,0,0,1
